unitid,institution name,DRVHR2009.Average salary equated to 9-month contracts of full-time instructional staff - all ranks,"DRVGR2009.Graduation rate - Bachelor degree within 6 years, total",DRVIC2009.Percent admitted - total,DRVIC2009.Admissions yield - total,F0809_F2.Total expenses,F0809_F2.Instruction-Total amount,F0809_F2.Value of endowment assets at the end of the fiscal year,EF2009A.Grand total,EF2009A.Grand total women,EF2009A.Asian total - new,EF2009A.Black or African American total - new,EF2009A.Hispanic total - new,DRVIC2010.Percent admitted - total,DRVIC2010.Admissions yield - total,DRVHR2010.Average salary equated to 9-month contracts of full-time instructional staff - all ranks,"DRVGR2010.Graduation rate - Bachelor degree within 6 years, total",F0910_F2.Total expenses,F0910_F2.Instruction-Total amount,F0910_F2.Value of endowment assets at the end of the fiscal year,EF2010A.Grand total,EF2010A.Grand total women,EF2010A.Asian total,EF2010A.Black or African American total,EF2010A.Hispanic total,DRVHR2011.Average salary equated to 9-month contracts of full-time instructional staff - all ranks,DRVIC2011.Percent admitted - total,DRVIC2011.Admissions yield - total,"DRVGR2011.Graduation rate - bachelor's degree within 6 years, total",F1011_F2.Total expenses,F1011_F2.Instruction-Total amount,F1011_F2.Value of endowment assets at the end of the fiscal year,EF2011A.Grand total,EF2011A.Grand total women,EF2011A.Asian total,EF2011A.Black or African American total,EF2011A.Hispanic total,DRVHR2015.Average salary equated to 9 months of full-time instructional staff - all ranks,"DRVGR2015.Graduation rate - Bachelor degree within 6 years, total",DRVADM2015.Percent admitted - total,DRVADM2015.Admissions yield - total,F1415_F2.Total expenses,F1415_F2.Instruction-Total amount,F1415_F2.Value of endowment assets at the end of the fiscal year,EF2015A.Grand total,EF2015A.Grand total women,EF2015A.Asian total,EF2015A.Black or African American total,EF2015A.Hispanic total,DRVHR2016.Average salary equated to 9 months of full-time instructional staff - all ranks,"DRVGR2016.Graduation rate - Bachelor degree within 6 years, total",DRVADM2016.Percent admitted - total,DRVADM2016.Admissions yield - total,F1516_F2.Total expenses,F1516_F2.Instruction-Total amount,F1516_F2.Value of endowment assets at the end of the fiscal year,EF2016A.Grand total,EF2016A.Grand total women,EF2016A.Asian total,EF2016A.Black or African American total,EF2016A.Hispanic total,DRVHR2017.Average salary equated to 9 months of full-time instructional staff - all ranks,"DRVGR2017.Graduation rate - Bachelor degree within 6 years, total",DRVADM2017.Percent admitted - total,DRVADM2017.Admissions yield - total,F1617_F2.Total expenses,F1617_F2.Instruction-Total amount,F1617_F2.Value of endowment assets at the end of the fiscal year,EF2017A.Grand total,EF2017A.Grand total women,EF2017A.Asian total,EF2017A.Black or African American total,EF2017A.Hispanic total,religious,SAT_25th_2009,SAT_75th_2009,SAT_25th_2010,SAT_75th_2010,SAT_25th_2011,SAT_75th_2011,SAT_25th_2015,SAT_75th_2015,SAT_25th_2016,SAT_75th_2016,SAT_25th_2017,SAT_75th_2017,missing_test_2009,missing_test_2010,missing_test_2011,missing_test_2015,missing_test_2016,missing_test_2017,missing_total_2009,missing_total_2010,missing_total_2011,missing_total_2015,missing_total_2016,missing_total_2017,year_total_expense,missing_salary_2009,missing_salary_2010,missing_salary_2011,missing_salary_2015,missing_salary_2016,missing_salary_2017,missing_grad_2009,missing_grad_2010,missing_grad_2011,missing_grad_2015,missing_grad_2016,missing_grad_2017,missing_instruction_2009,missing_instruction_2010,missing_instruction_2011,missing_instruction_2015,missing_instruction_2016,missing_instruction_2017,missing_percent_admitted_2009,missing_percent_admitted_2010,missing_percent_admitted_2011,missing_percent_admitted_2015,missing_percent_admitted_2016,missing_percent_admitted_2017,missing_admission_yield_2009,missing_admission_yield_2010,missing_admission_yield_2011,missing_admission_yield_2015,missing_admission_yield_2016,missing_admission_yield_2017,missing_endowment_2009,missing_endowment_2010,missing_endowment_2011,missing_endowment_2015,missing_endowment_2016,missing_endowment_2017,missing_grand_total_2009,missing_grand_total_2010,missing_grand_total_2011,missing_grand_total_2015,missing_grand_total_2016,missing_grand_total_2017,missing_grand_total_women_2009,missing_grand_total_women_2010,missing_grand_total_women_2011,missing_grand_total_women_2015,missing_grand_total_women_2016,missing_grand_total_women_2017,missing_asian_2009,missing_asian_2010,missing_asian_2011,missing_asian_2015,missing_asian_2016,missing_asian_2017,missing_black_2009,missing_black_2010,missing_black_2011,missing_black_2015,missing_black_2016,missing_black_2017,missing_hispanic_2009,missing_hispanic_2010,missing_hispanic_2011,missing_hispanic_2015,missing_hispanic_2016,missing_hispanic_2017,EF2009A.American Indian or Alaska Native total - new,EF2009A.Native Hawaiian or Other Pacific Islander total - new,EF2010A.American Indian or Alaska Native total,EF2010A.Native Hawaiian or Other Pacific Islander total,EF2011A.American Indian or Alaska Native total,EF2011A.Native Hawaiian or Other Pacific Islander total,EF2015A.American Indian or Alaska Native total,EF2015A.Native Hawaiian or Other Pacific Islander total,EF2016A.American Indian or Alaska Native total,EF2016A.Native Hawaiian or Other Pacific Islander total,EF2017A.American Indian or Alaska Native total,EF2017A.Native Hawaiian or Other Pacific Islander total,FTE_2009,FTE_2010,FTE_2011,FTE_2015,FTE_2016,FTE_2017,missing_FTE_2009,missing_FTE_2010,missing_FTE_2011,missing_FTE_2015,missing_FTE_2016,missing_FTE_2017,missing_Indian_Alaska_2009,missing_Indian_Alaska_2010,missing_Indian_Alaska_2011,missing_Indian_Alaska_2015,missing_Indian_Alaska_2016,missing_Indian_Alaska_2017,missing_islander_2009,missing_islander_2010,missing_islander_2011,missing_islander_2015,missing_islander_2016,missing_islander_2017,Endowment per FTE 2009,Endowment per FTE 2010,Endowment per FTE 2011,Endowment per FTE 2015,Endowment per FTE 2016,Endowment per FTE 2017
160904,Xavier University of Louisiana,66794,45,67,35,90660790,21726734,92693948,2666,1909,207.6,1923.4,71.2,69,33,71963,34,95492750,23968488,117340547,2708,1934,243,2151,66,70960,64,27,55,101665564,25927093,139970784,2593,1863,206,2120,59,75348,38,66,21,100438308,24936028,160276105,2366,1726,243,1790,86,75536,41,62,19,107063784,25863164,149343005,2248,1640,180,1779,73,77058,44,64,16,108576684,25989637,166016252,2293,1680,166,1777,72,0,830,1060,850,1060,860,1080,870,1110,890,1110,960,1178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2.8,2,2,2,3,2,3,4,3,3,3,3,3232.6666666666665,3252.3333333333335,3255.6666666666665,2856.3333333333335,2888.3333333333335,2938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28674.143534749433,36078.880906016195,42992.971434422034,56112.5353016688,51705.598961338714,56506.55275697754
161457,University of New England,61957,49,80,23,94633586,35667613,21235531,2441,1696,141,71.8,12.6,85,24,65592,55,104754665,41671609,23369720,2692,1860,56,28,22,68611,82,21,57,120396286,46956258,28493638,2790,1874,63,35,23,72693,65,85,17,151925834,60335087,33731889,3800,2639,157,74,7,74553,59,83,18,161796129,68135173,32367372,4247,3174,194,114,5,77012,60,81,16,174623301,73805685,36506310,4423,3313,235,108,6,1,970,1160,930,1140,960,1160,960,1170,940,1150,1030,1210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,17.2,5.8,9,7,10,7,20,6,24,5,23,4,4064.3333333333335,4595.333333333333,4906.333333333333,6385.333333333333,6563,6491.666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5224.849749856475,5085.53314957203,5807.521842516476,5282.713875548131,4931.79521560262,5623.565083440308
161518,Saint Joseph's College of Maine,52501,59,81,26,30220519,12850614,9103034,1840,1254,22.6,42,32.2,93,24,51733,55,30767448,13713901,10209461,1804,1244,22,62,37,53170,88,22,55,32967757,14575012,12974911,1878,1290,14,58,38,54216,54,78,26,37237831,15065711,18107119,1719,1119,24,32,18,54231,54,78,26,37540280,14436277,14789710,1504,979,24,31,31,54702,61,80,25,38673362,14764650,11832500,1533,975,29,27,37,0,870,1070,870,1070,860,1060,890,1080,810,1020,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,8.6,1,2,1,4,1,12,2,13,2,12,1,1660.3333333333333,1697.6666666666665,1878.3333333333333,1523,1428,1515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5482.654487050793,6013.819556253682,6907.67222715173,11889.112934996718,10356.939775910365,7810.23102310231
161554,University of Southern Maine,74913,37,84,27,0,0,0,7618,4324,124.6,219.8,139.6,78,25,74643,35,0,0,0,7561,4305,108,152,123,75922,78,25,33,0,0,0,7311,4036,116,167,134,78327,33,88,24,0,0,0,6126,3416,127,205,126,80560,34,80,24,0,0,0,6189,3559,135,261,145,79205,33,83,25,0,0,0,6110,3507,137,314,170,1,900,1110,880,1100,880,1100,860,1100,870,1090,950,1160,0,0,0,0,0,0,1,1,1,1,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,59.8,3.4,82,4,86,4,46,5,44,3,41,1,6971,7023.333333333333,6623,5541.666666666666,5549,5673.333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161563,Thomas College,48307,41,82,40,10711430,2634133,5738427,814,423,5,20,10,72,39,49805,37,11365002,2625157,6479854,837,424,4,21,11,51973,93,26,45,12714020,2982363,7590283,910,483,5,35,6,57276,45,92,25,17170587,4140440,10510830,1212,630,9,36,21,58160,45,84.75,32.5,19350245,4638833,10150814,1227,626,9,39,16,57867,48,84.75,32.5,20740990,4935001,11343762,1663,865,20,50,17,1,850,1010,770,1000,720,960,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,2,2,3,1,9,1,3,1,4,1,779,783.3333333333334,829.3333333333334,1034.3333333333333,1053.6666666666667,1155.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7366.401797175867,8272.154042553191,9152.270498392283,10161.936835320657,9633.800063271116,9818.605308713215
161873,University of Baltimore,98267,33.666666666666664,65,42,0,0,0,3004,1741,143.4,1459.4,120,58,41,96776,33.666666666666664,0,0,0,3226,1817,145,1350,95,99288,32,79,33.666666666666664,0,0,0,3257,1873,136,1450,72,95175,32,53,40,0,0,0,3344,1954,153,1569,179,95961,36,49,51,0,0,0,3222,1862,150,1539,141,94346,33,81,37,0,0,0,2949,1714,133,1389,113,1,830,1080,830,1050,850,1050,865,1080,810,1030,890,1110,0,0,0,0,0,0,1,1,1,1,1,1,6,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,16,9.2,19,4,18,9,15,9,13,9,15,15,4279.666666666667,4446.333333333333,4402,4270.333333333333,4093,3721.6666666666665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162007,Bowie State University,65599,39,49,42,0,0,0,4400,2774,57,4030,137.8,52,43,65409,37,0,0,0,4401,2758,58,4007,86,65252,50,37,41,0,0,0,4452,2732,60,4046,105,75051,41,57,39,0,0,0,4315,2657,53,3694,134,76644,37,41,35,0,0,0,4711,2919,55,4036,160,77063,40,36,28,0,0,0,5187,3223,59,4367,204,1,790,950,810,960,820,960,810,960,780,940,860,1040,0,0,0,0,0,0,1,1,1,1,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,8,5.8,16,2,14,2,3,8,3,7,4,10,4613,4604.666666666667,4583.333333333333,4481.333333333333,4790.333333333333,5248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162210,Washington Adventist University,45750,24,42.333333333333336,22.333333333333332,23384169,8468629,3521588,1071,706,46.4,496.6,110,42.333333333333336,22.333333333333332,46910,28,25457776,8843806,2447446,1176,797,20,516,84,48170,42.333333333333336,22.333333333333332,27,27084951,9996734,5552455,1327,898,68,801,123,49158,36,33,31,29824636,10033111,3099969,877,489,55,390,108,48869,38,33,12,29405669,9850684,2699579,911,540,48,372,104,48953,37,61,24,33119691,10217458,3062635,873,541,41,404,131,0,0,0,0,0,0,0,700,930,720,1000,800,1000,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,6.4,2.8,2,2,9,3,9,5,8,2,4,2,932,1039.6666666666667,1229,834,882,831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3778.527896995708,2354.0679705033663,4517.864117168429,3716.9892086330933,3060.74716553288,3685.4813477737666
162283,Coppin State University,64166,14,43,28,0,0,0,3301,2518,13.6,2377.4,50.8,54,27,63417,16,0,0,0,3298,2508,7,2900,42,63726,54,27,15,0,0,0,3295,2489,15,2847,40,66555,18,37,16,0,0,0,2668,1986,11,2186,60,68347,17,40,22,0,0,0,2507,1918,19,1985,53,68970,24,37,17,0,0,0,2507,1914,16,1969,59,1,780,930,790,920,790,920,810,970,760,910,850,1010,0,0,0,0,0,0,1,1,1,1,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2.4,1,4,1,3,1,2.4,2,2,1,3,1,3078.3333333333335,3088.6666666666665,2953,2465.3333333333335,2327,2300.3333333333335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162584,Frostburg State University,67412,49,59,39,0,0,0,4755,2339,77.2,1361.6,232.4,58,40,65973,48,0,0,0,4866,2377,62,1108,191,64997,55,35,45,0,0,0,4731,2317,48,1155,171,63891,51,63,38,0,0,0,4961,2544,77,1529,253,64561,47,63,31,0,0,0,4884,2539,93,1533,283,63819,49,72,31,0,0,0,4725,2458,106,1483,264,1,860,1060,870,1070,880,1080,860,1060,860,1070,920,1110,0,0,0,0,0,0,1,1,1,1,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,9.8,4.2,10,8,11,8,12,2,9,2,7,1,4916.333333333333,5017.333333333333,4880.333333333333,4861.333333333333,4814.666666666667,4482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162760,Hood College,58664,70,72,22,38765775,12936309,47488121,1432,978,38.8,165.6,104.2,86,26,59500,77,37834952,14218529,51630273,1485,990,34,157,82,59467,79,23,68,39732977,15256607,63440430,1487,983,42,171,97,66681,63,79,20,41817568,14938981,84671464,1278,799,46,154,113,66492,65,71,18,41847503,14941586,80899929,1174,721,40,157,109,66981,61,81,22,40629312,14928490,91295043,1128,694,32,189,120,1,960,1190,930,1200,970,1200,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1.2,1.6,2,1,3,2,1.2,2,1.2,2,1,1,1719,1763,1763,1659,1558.6666666666665,1527.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27625.433973240255,29285.46398184912,35984.36188315372,51037.6515973478,51903.29063301968,59774.14426014841
163046,Loyola University Maryland,81022,83,66,16,166176815,56946617,122605187,3757,2233,133.8,196.8,324.2,55,17,79256,82,166406786,57543534,138726309,3807,2270,109,150,205,80478,63,14,83,175321596,59894461,167097297,3863,2350,112,162,262,86139,81,61,12,197844142,65931878,206254056,4068,2345,148,245,382,97019,83,66,13,198950978,67180874,192806133,4104,2352,151,218,393,80761,81,75,12,206130449,67481983,214865828,3924,2267,149,209,379,0,1070,1270,1105,1290,1090,1290,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,6.2,2.8,8,1,8,1,4,4,5,5,6,3,4964.333333333333,5019.666666666667,5051.333333333333,5092.666666666667,5099.333333333333,4820.333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24697.21083730612,27636.558005179624,33079.83971228719,40500.2073569839,37810.066610014386,44574.88997994606
163204,University of Maryland-University College,54917,10,0,0,0,0,0,24284,13572,1615,10142.4,3981.8,0,0,57932,9,0,0,0,25686,14144,1100,8215,1810,60445,0,0,10,0,0,0,28119,14978,1189,9239,2145,71127,8,0,0,0,0,0,37355,17286,1628,9983,4362,54860,10,0,0,0,0,0,44219,19343,2050,11316,5654,56513,8,0,0,0,0,0,45604,20193,2108,11959,5938,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,183.6,242.4,144,56,144,76,191,316,220,375,219,389,14901,15815.666666666666,18164.333333333332,22540,25595.666666666664,26325.666666666664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163462,Mount St. Mary's University,61340,73,84,19,55893925,16526789,35687220,1620,933,44.8,211.8,161.6,80,15,63245,73,58491580,17379496,37993315,1618,914,35,123,120,63297,66,17,76,61106126,18044068,44750010,1783,1007,38,176,160,66006,69,67,12,66921866,20617573,48144575,1795,963,50,224,162,68553,71,62,11,70406519,20941315,46177138,1729,935,49,227,171,71195,63,64,13,67241901,20673276,50321692,1817,948,52,309,195,0,930,1170,970,1170,980,1170,910,1130,940,1160,980,1190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,6.8,2.4,8,2.4,4,2,7,3,6,3,9,4,1835.3333333333333,1864.6666666666667,2052.3333333333335,2011.6666666666667,1937.3333333333333,2055.6666666666665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19444.54413367236,20375.39238469789,21804.455091765467,23932.6801988401,23835.41190640055,24479.499918923302
163578,Notre Dame of Maryland University,63784,67,65,35,36331893,16352289,26320988,1254,1180,58.8,310.4,57.4,61,35,64546,64,35647137,16095395,28075043,1290,1220,50,383,38,67847,55,33,48,38477391,17812251,32628656,1293,1225,47,409,51,66483,54,52,21,47859084,22726625,39303723,1013,958,67,272,61,63015,50,59,19,46252427,22658772,33982752,874,833,71,240,59,62656,43,71,24,48522206,23113229,34557378,816,775,59,248,78,0,900,1160,890,1080,930,1140,960,1180,960,1140,870,1110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,8,4.4,4,5,11,8,12,4,12,4,1,1,1439,1505.3333333333333,1512.3333333333333,1446,1398.6666666666665,1389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18291.166087560807,18650.382860938884,21575.04253912277,27180.997925311203,24296.533841754055,24879.32181425486
163851,Salisbury University,65295,66,54,32,0,0,0,7557,4178,227.8,989.6,311.6,53,30,65087,70,0,0,0,7706,4340,176,870,284,65142,53,29,67,0,0,0,7892,4474,193,842,331,66546,67,61,23,0,0,0,7849,4475,234,1053,323,72360,69,66,24,0,0,0,7861,4457,255,1087,307,72435,71,65,25,0,0,0,7782,4352,281,1096,313,1,1040,1220,1050,1210,1070,1220,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,41.4,10.8,32,6,26,6,42,11,51,16,56,15,7542,7715.666666666667,7936.666666666667,7924.333333333333,8075.333333333333,8045.333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164076,Towson University,65365,73,63,25,0,0,0,17148,10321,934.6,3124.4,1086.4,57,27,65153,68,0,0,0,17529,10464,705,2188,608,65202,54,30,64,0,0,0,17517,10532,724,2345,729,65088,70,73,34,0,0,0,19049,11357,1012,3362,1218,66232,71,74,31,0,0,0,19198,11503,1081,3657,1363,65982,72,77,28,0,0,0,19596,11713,1151,4070,1514,1,983,1170,990,1160,990,1170,1000,1170,980,1160,1055,1210,0,0,0,0,0,0,1,1,1,1,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,39.8,15.2,63,7,44,10,27,20,30,20,35,19,18087,18510,18392,19325.333333333332,19430.333333333332,19684.333333333332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164173,Stevenson University,64121,58,57,22,63087323,25275852,39684423,3176,2226,113,936.6,161.8,64,31,65638,62,66398508,26624089,44771893,3575,2411,108,781,101,69165,58,26,62,72844460,27993788,54377377,3872,2529,110,996,132,75204,53,60,21,97161805,38127685,79078747,3700,2463,108,983,189,80103,53,61,22,99211268,41106173,69789686,3621,2395,116,987,192,74783,54,61,20,97498579,40318747,82676558,3397,2244,123,936,195,1,900,1120,850,1080,870,1090,900,1110,910,1130,1010,1190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,10.4,6.2,19,4,17,10,7,7,5,6,4,4,2930,3329.6666666666665,3639,3527.6666666666665,3474.6666666666665,3294.6666666666665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13544.171672354949,13446.358894784264,14942.945039846112,22416.72881035623,20085.289524174983,25094.05847834885
164492,Anna Maria College,50800,55,71,26,20005165,6282652,431268,1182,601,14.4,109.6,99.4,63,17,53924,46,21573406,6578261,498102,1092,553,8,75,86,51980,60,15,49,23782907,7073827,592477,1017,514,12,81,81,56097,34,80,16,24632133,7703918,4266443,1128,683,21,118,94,56168,39,83,16,24734154,5898422,4574232,1060,648,13,133,108,57086,41,79,16,24828506,5980755,4769545,1120,627,18,141,128,0,790,1000,810,1000,810,990,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,6.6,1.4,6,1.4,5,1.4,4,3,9,2,9,2,1217,1107.3333333333333,1062,1053,1017.3333333333333,1109.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,354.3697617091208,449.82119205298017,557.8879472693033,4051.7027540360873,4496.296199213631,4298.178131571042
164562,Assumption College,62922,66,79,17,63288523,20618396,62729684,2312,1369,44.2,98.2,137.2,76,18,63387,72,62889671,19931868,70241537,2233,1347,33,63,103,63662,75,18,67,66312554,21765298,82713341,2303,1407,41,72,128,75501,73,76,16,68022430,22075011,101064350,2229,1355,48,117,148,75580,74,78,16,68525905,22572077,93937351,2189,1305,48,125,158,75797,71,79,14,67333253,22475480,102544361,2084,1224,51,114,149,0,970,1170,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1.6,1.6,2,1.6,3,1.6,1,2,1,3,1,3,2453.3333333333335,2407.3333333333335,2435.6666666666665,2338.3333333333335,2299,2214.3333333333335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25569.16467391304,29178.151620049844,33959.22033666348,43220.67712045616,40860.09177903436,46309.36068041547
164632,Bay Path University,61505,57,66,33,24080672,7957477,18747154,1480,1480,25,163,170,65,28,64136,56,23679928,8034405,22909661,1554,1554,24,178,203,65698,58,37,65,25937559,8931591,31902121,1572,1572,25,175,212,71694,57,77,20,44521505,16493999,41457507,1856,1856,34,265,358,73260,62,60,17,48178403,19116042,40824792,1893,1893,36,244,361,71778,57,63,16,52995388,21161016,46320446,1947,1947,40,253,372,1,750,1190,840,1062,860,1040,0,0,845,1065,970,1190,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4,1.6666666666666667,4,1.6666666666666667,2,4,3,4,5,1,1608,1625.3333333333333,1713.6666666666667,2395.6666666666665,2398.3333333333335,2381.3333333333335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11658.677860696518,14095.36156685808,18616.29313363159,17305.206762209546,17022.15093815149,19451.47508398656
