"unitid","institution name","year","EF2011A.Level of student","EF2011A.Grand total","EF2011A.Grand total women","EF2011A.Asian total","EF2011A.Black or African American total","EF2011A.Hispanic total","IDX_EF"
"127556","Colorado Mesa University","2011","All students, Undergraduate total","8930","4873","118","190","1109","-2"
"127680","National American University-Colorado Springs","2011","All students, Undergraduate total","391","247","15","79","52","-2"
"128328","United States Air Force Academy","2011","All students, Undergraduate total","4413","960","330","304","399","-2"
"128780","Charter Oak State College","2011","All students, Undergraduate total","2241","1446","47","323","188","-2"
"128902","Connecticut College","2011","All students, Undergraduate total","1896","1161","57","69","127","-2"
"129774","Mitchell College","2011","All students, Undergraduate total","952","448","14","100","103","-2"
"130590","Trinity College","2011","All students, Undergraduate total","2304","1129","122","149","172","-2"
"130624","United States Coast Guard Academy","2011","All students, Undergraduate total","1045","317","42","34","105","-2"
"130697","Wesleyan University","2011","All students, Undergraduate total","2882","1477","233","188","274","-2"
"131098","Wesley College","2011","All students, Undergraduate total","1791","911","27","729","51","-2"
"132602","Bethune-Cookman University","2011","All students, Undergraduate total","3527","2121","3","3233","63","-2"
"133492","Eckerd College","2011","All students, Undergraduate total","2346","1406","33","159","175","-2"
"133526","Edward Waters College","2011","All students, Undergraduate total","751","336","0","706","11","-2"
"133711","Flagler College-St Augustine","2011","All students, Undergraduate total","2878","1692","15","90","196","-2"
"133979","Florida Memorial University","2011","All students, Undergraduate total","1694","1036","1","1414","42","-2"
"135610","Trinity International University-Florida","2011","All students, Undergraduate total","282","175","6","98","119","-2"
"138275","Warner University","2011","All students, Undergraduate total","893","535","21","276","107","-2"
"138293","Webber International University","2011","All students, Undergraduate total","690","227","9","149","59","-2"
"138600","Agnes Scott College","2011","All students, Undergraduate total","871","862","26","259","64","-2"
"138868","Point University","2011","All students, Undergraduate total","1245","751","4","836","41","-2"
"139205","Brewton-Parker College","2011","All students, Undergraduate total","629","313","3","152","31","-2"
"139393","Covenant College","2011","All students, Undergraduate total","1030","562","18","29","21","-2"
"139630","Emmanuel College","2011","All students, Undergraduate total","788","423","7","146","37","-2"
"140234","LaGrange College","2011","All students, Undergraduate total","858","476","10","194","22","-2"
"140340","Herzing University-Atlanta","2011","All students, Undergraduate total","467","293","25","347","24","-2"
"140553","Morehouse College","2011","All students, Undergraduate total","2438","5","1","2332","8","-2"
"140696","Oglethorpe University","2011","All students, Undergraduate total","1094","640","41","257","84","-2"
"140720","Paine College","2011","All students, Undergraduate total","891","557","1","834","13","-2"
"140872","Reinhardt University","2011","All students, Undergraduate total","1035","579","11","128","43","-2"
"140988","Shorter University","2011","All students, Undergraduate total","1642","884","12","273","70","-2"
"141060","Spelman College","2011","All students, Undergraduate total","2170","2170","1","1760","5","-2"
"141185","Toccoa Falls College","2011","All students, Undergraduate total","778","408","71","41","16","-2"
"141237","Truett McConnell University","2011","All students, Undergraduate total","921","444","23","55","27","-2"
"141325","Wesleyan College","2011","All students, Undergraduate total","622","601","8","220","24","-2"
"141361","Young Harris College","2011","All students, Undergraduate total","886","488","7","58","61","-2"
"141981","University of Hawaii-West Oahu","2011","All students, Undergraduate total","1662","1136","650","23","164","-2"
"142294","The College of Idaho","2011","All students, Undergraduate total","1018","592","22","11","130","-2"
"142328","Lewis-Clark State College","2011","All students, Undergraduate total","4693","2780","29","33","213","-2"
"142522","Brigham Young University-Idaho","2011","All students, Undergraduate total","18110","10291","251","86","962","-2"
"143084","Augustana College","2011","All students, Undergraduate total","2524","1445","38","71","117","-2"
"143288","Blackburn College","2011","All students, Undergraduate total","549","314","1","45","7","-2"
"144883","East-West University","2011","All students, Undergraduate total","734","417","58","443","123","-2"
"144971","Eureka College","2011","All students, Undergraduate total","755","412","2","28","21","-2"
"145646","Illinois Wesleyan University","2011","All students, Undergraduate total","2090","1199","98","92","94","-2"
"145691","Illinois College","2011","All students, Undergraduate total","938","448","7","73","28","-2"
"146393","Kendall College","2011","All students, Undergraduate total","2225","1653","76","473","292","-2"
"146427","Knox College","2011","All students, Undergraduate total","1420","817","68","75","115","-2"
"146481","Lake Forest College","2011","All students, Undergraduate total","1497","879","56","95","174","-2"
"146825","MacMurray College","2011","All students, Undergraduate total","548","349","2","80","18","-2"
"147244","Millikin University","2011","All students, Undergraduate total","2258","1366","13","268","118","-2"
"147341","Monmouth College","2011","All students, Undergraduate total","1314","686","7","115","91","-2"
"149505","Trinity Christian College","2011","All students, Undergraduate total","1470","962","22","139","113","-2"
"149781","Wheaton College","2011","All students, Undergraduate total","2433","1223","194","64","89","-2"
"150400","DePauw University","2011","All students, Undergraduate total","2352","1307","72","157","87","-2"
"150455","Earlham College","2011","All students, Undergraduate total","1069","589","24","87","40","-2"
"150604","Franklin College","2011","All students, Undergraduate total","1051","507","2","51","4","-2"
"150668","Goshen College","2011","All students, Undergraduate total","893","503","13","23","74","-2"
"150756","Hanover College","2011","All students, Undergraduate total","1068","586","7","48","23","-2"
"150774","Holy Cross College","2011","All students, Undergraduate total","451","159","4","32","43","-2"
"150941","Huntington University","2011","All students, Undergraduate total","1168","667","6","18","24","-2"
"151333","Indiana University-Kokomo","2011","All students, Undergraduate total","3204","2090","38","131","98","-2"
"151777","Manchester University","2011","All students, Undergraduate total","1297","683","9","39","41","-2"
"151810","Martin University","2011","All students, Undergraduate total","911","637","0","847","7","-2"
"152099","Oakland City University","2011","All students, Undergraduate total","2437","1422","12","101","44","-2"
"152266","Purdue University-North Central Campus","2011","All students, Undergraduate total","5201","3089","59","355","420","-2"
"152363","Saint Josephs College","2011","All students, Undergraduate total","1090","640","10","110","52","-2"
"152381","Saint Mary-of-the-Woods College","2011","All students, Undergraduate total","1233","1159","4","46","20","-2"
"152390","Saint Mary's College","2011","All students, Undergraduate total","1510","1506","21","23","134","-2"
"152530","Taylor University","2011","All students, Undergraduate total","2286","1305","52","44","61","-2"
"152567","Trine University","2011","All students, Undergraduate total","1773","617","17","58","25","-2"
"152673","Wabash College","2011","All students, Undergraduate total","910","0","15","49","47","-2"
"152992","Briar Cliff University","2011","All students, Undergraduate total","1088","624","29","67","109","-2"
"153001","Buena Vista University","2011","All students, Undergraduate total","2465","1597","23","60","89","-2"
"153108","Central College","2011","All students, Undergraduate total","1604","864","23","34","44","-2"
"153126","Clarke University","2011","All students, Undergraduate total","979","661","8","26","30","-2"
"153144","Coe College","2011","All students, Undergraduate total","1369","748","22","40","25","-2"
"153162","Cornell College","2011","All students, Undergraduate total","1197","644","46","63","94","-2"
"153250","Dordt College","2011","All students, Undergraduate total","1396","659","7","15","16","-2"
"153375","Grand View University","2011","All students, Undergraduate total","2195","1324","38","157","70","-2"
"153384","Grinnell College","2011","All students, Undergraduate total","1693","915","99","92","135","-2"
"153621","Iowa Wesleyan University","2011","All students, Undergraduate total","741","420","1","62","44","-2"
"153825","Loras College","2011","All students, Undergraduate total","1514","740","13","25","52","-2"
"153834","Luther College","2011","All students, Undergraduate total","2471","1402","39","34","67","-2"
"154101","Northwestern College","2011","All students, Undergraduate total","1211","700","10","17","43","-2"
"154350","Simpson College","2011","All students, Undergraduate total","1817","1024","22","41","31","-2"
"154518","Waldorf University","2011","All students, Undergraduate total","817","319","8","131","60","-2"
"154527","Wartburg College","2011","All students, Undergraduate total","1805","959","15","117","34","-2"
"154712","Benedictine College","2011","All students, Undergraduate total","1993","1069","27","72","150","-2"
"154721","Bethany College","2011","All students, Undergraduate total","626","289","1","53","32","-2"
"154749","Bethel College-North Newton","2011","All students, Undergraduate total","523","268","4","48","38","-2"
"154855","Central Christian College of Kansas","2011","All students, Undergraduate total","650","300","5","51","34","-2"
"155414","Kansas Wesleyan University","2011","All students, Undergraduate total","825","443","11","79","94","-2"
"155511","McPherson College","2011","All students, Undergraduate total","621","251","3","75","46","-2"
"155627","Ottawa University-Ottawa","2011","All students, Undergraduate total","567","267","7","82","27","-2"
"155636","Ottawa University-Kansas City","2011","All students, Undergraduate total","247","176","4","10","7","-2"
"155937","Sterling College","2011","All students, Undergraduate total","674","313","0","57","40","-2"
"155973","Tabor College","2011","All students, Undergraduate total","721","350","3","52","68","-2"
"156189","Alice Lloyd College","2011","All students, Undergraduate total","593","318","1","8","2","-2"
"156295","Berea College","2011","All students, Undergraduate total","1661","941","19","248","50","-2"
"156356","Brescia University","2011","All students, Undergraduate total","726","470","1","80","23","-2"
"156408","Centre College","2011","All students, Undergraduate total","1309","697","30","56","33","-2"
"156745","Georgetown College","2011","All students, Undergraduate total","1273","699","7","110","26","-2"
"157058","Kentucky State University","2011","All students, Undergraduate total","2490","1513","6","1345","29","-2"
"157076","Kentucky Wesleyan College","2011","All students, Undergraduate total","741","351","2","74","11","-2"
"157100","Kentucky Christian University","2011","All students, Undergraduate total","564","263","0","60","6","-2"
"157535","University of Pikeville","2011","All students, Undergraduate total","1506","758","7","135","20","-2"
"157818","Transylvania University","2011","All students, Undergraduate total","1023","610","11","38","14","-2"
"158477","Centenary College of Louisiana","2011","All students, Undergraduate total","805","451","20","108","43","-2"
"158802","Dillard University","2011","All students, Undergraduate total","1249","899","2","1200","8","-2"
"159382","Louisiana State University-Alexandria","2011","All students, Undergraduate total","2612","1814","32","497","67","-2"
"160065","University of Holy Cross","2011","All students, Undergraduate total","980","796","42","216","53","-2"
"160959","College of the Atlantic","2011","All students, Undergraduate total","354","255","5","5","8","-2"
"160977","Bates College","2011","All students, Undergraduate total","1769","933","82","85","96","-2"
"161004","Bowdoin College","2011","All students, Undergraduate total","1778","877","122","85","221","-2"
"161086","Colby College","2011","All students, Undergraduate total","1815","961","93","55","79","-2"
"161217","University of Maine at Augusta","2011","All students, Undergraduate total","4943","3578","24","43","66","-2"
"161226","University of Maine at Farmington","2011","All students, Undergraduate total","2254","1434","23","23","29","-2"
"161235","University of Maine at Fort Kent","2011","All students, Undergraduate total","1080","706","4","14","7","-2"
"161244","University of Maine at Machias","2011","All students, Undergraduate total","863","621","4","27","15","-2"
"161299","Maine Maritime Academy","2011","All students, Undergraduate total","927","134","2","5","5","-2"
"161341","University of Maine at Presque Isle","2011","All students, Undergraduate total","1453","914","6","17","16","-2"
"161572","Unity College","2011","All students, Undergraduate total","573","307","2","7","15","-2"
"162654","Goucher College","2011","All students, Undergraduate total","1446","962","33","128","81","-2"
"163912","St Mary's College of Maryland","2011","All students, Undergraduate total","1962","1159","54","151","75","-2"
"163921","Sojourner-Douglass College","2011","All students, Undergraduate total","1254","1111","0","1143","2","-2"
"163976","St. John's College","2011","All students, Undergraduate total","490","213","11","4","22","-2"
"164155","United States Naval Academy","2011","All students, Undergraduate total","4576","903","208","292","564","-2"
"164216","Washington College","2011","All students, Undergraduate total","1511","880","42","64","48","-2"
"164270","McDaniel College","2011","All students, Undergraduate total","1584","826","0","204","81","-2"
"164465","Amherst College","2011","All students, Undergraduate total","1791","869","196","208","204","-2"
"164720","Becker College","2011","All students, Undergraduate total","1784","1115","24","145","139","-2"
"165671","Emmanuel College","2011","All students, Undergraduate total","2234","1611","60","128","133","-2"
"165936","Gordon College","2011","All students, Undergraduate total","1573","959","30","38","108","-2"
"166018","Hampshire College","2011","All students, Undergraduate total","1500","877","31","42","137","-2"
"166124","College of the Holy Cross","2011","All students, Undergraduate total","2905","1540","150","139","290","-2"
"166939","Mount Holyoke College","2011","All students, Undergraduate total","2350","2347","152","129","202","-2"
"166948","Mount Ida College","2011","All students, Undergraduate total","1415","944","31","213","125","-2"
"167251","Newbury College","2011","All students, Undergraduate total","1022","595","72","302","135","-2"
"167288","Massachusetts College of Liberal Arts","2011","All students, Undergraduate total","1673","972","16","136","90","-2"
"167455","Pine Manor College","2011","All students, Undergraduate total","309","309","20","93","52","-2"
"167792","Bard College at Simon's Rock","2011","All students, Undergraduate total","349","227","23","35","18","-2"
"167835","Smith College","2011","All students, Undergraduate total","2627","2625","320","128","204","-2"
"167996","Stonehill College","2011","All students, Undergraduate total","2472","1518","35","66","86","-2"
"168218","Wellesley College","2011","All students, Undergraduate total","2502","2446","541","154","228","-2"
"168281","Wheaton College","2011","All students, Undergraduate total","1622","1031","35","87","115","-2"
"168342","Williams College","2011","All students, Undergraduate total","2070","1063","217","157","214","-2"
"168528","Adrian College","2011","All students, Undergraduate total","1676","844","4","135","51","-2"
"168546","Albion College","2011","All students, Undergraduate total","1514","742","27","56","41","-2"
"168591","Alma College","2011","All students, Undergraduate total","1417","816","23","33","48","-2"
"169080","Calvin College","2011","All students, Undergraduate total","3873","2046","165","105","106","-2"
"169363","Concordia University-Ann Arbor","2011","All students, Undergraduate total","509","222","5","52","18","-2"
"170301","Hope College","2011","All students, Undergraduate total","3249","2004","60","72","175","-2"
"170532","Kalamazoo College","2011","All students, Undergraduate total","1375","781","66","44","79","-2"
"170639","Lake Superior State University","2011","All students, Undergraduate total","2727","1394","16","36","47","-2"
"170967","Rochester College","2011","All students, Undergraduate total","1045","634","28","171","31","-2"
"171599","Olivet College","2011","All students, Undergraduate total","1128","539","1","104","51","-2"
"171881","Kuyper College","2011","All students, Undergraduate total","318","173","5","11","3","-2"
"172440","Finlandia University","2011","All students, Undergraduate total","602","371","5","32","12","-2"
"173142","Bethany Lutheran College","2011","All students, Undergraduate total","612","336","8","10","16","-2"
"173258","Carleton College","2011","All students, Undergraduate total","2018","1054","138","71","122","-2"
"173300","Concordia College at Moorhead","2011","All students, Undergraduate total","2746","1702","48","42","33","-2"
"173647","Gustavus Adolphus College","2011","All students, Undergraduate total","2519","1435","126","77","65","-2"
"173902","Macalester College","2011","All students, Undergraduate total","2005","1192","125","59","129","-2"
"174075","University of Minnesota-Crookston","2011","All students, Undergraduate total","2653","1364","50","78","39","-2"
"174251","University of Minnesota-Morris","2011","All students, Undergraduate total","1932","1063","51","28","42","-2"
"174394","Sanford-Brown College-Mendota Heights","2011","All students, Undergraduate total","641","241","36","56","29","-2"
"174437","North Central University","2011","All students, Undergraduate total","1384","778","18","48","61","-2"
"174747","College of Saint Benedict","2011","All students, Undergraduate total","2086","2086","104","24","59","-2"
"174792","Saint Johns University","2011","All students, Undergraduate total","1890","0","61","53","54","-2"
"174844","St Olaf College","2011","All students, Undergraduate total","3179","1772","155","63","89","-2"
"174862","Crown College","2011","All students, Undergraduate total","1030","586","67","37","25","-2"
"175430","Blue Mountain College","2011","All students, Undergraduate total","542","316","0","68","5","-2"
"175980","Millsaps College","2011","All students, Undergraduate total","910","448","45","79","28","-2"
"176318","Rust College","2011","All students, Undergraduate total","922","577","2","861","0","-2"
"176406","Tougaloo College","2011","All students, Undergraduate total","945","607","0","920","4","-2"
"176947","Central Methodist University-College of Liberal Arts and Sciences","2011","All students, Undergraduate total","1172","591","11","68","23","-2"
"177144","Culver-Stockton College","2011","All students, Undergraduate total","752","389","3","72","25","-2"
"177542","Hannibal-LaGrange University","2011","All students, Undergraduate total","1151","732","0","49","17","-2"
"177551","Harris-Stowe State University","2011","All students, Undergraduate total","1590","1038","1","1343","17","-2"
"178341","Missouri Southern State University","2011","All students, Undergraduate total","5536","3182","77","214","155","-2"
"178369","Missouri Valley College","2011","All students, Undergraduate total","1759","821","16","284","129","-2"
"178387","Missouri Western State University","2011","All students, Undergraduate total","6099","3457","39","531","78","-2"
"178697","College of the Ozarks","2011","All students, Undergraduate total","1377","781","8","9","28","-2"
"179946","Westminster College","2011","All students, Undergraduate total","1116","508","12","70","28","-2"
"179955","William Jewell College","2011","All students, Undergraduate total","1060","624","17","43","40","-2"
"180106","Carroll College","2011","All students, Undergraduate total","1436","833","20","7","43","-2"
"180258","University of Providence","2011","All students, Undergraduate total","1003","658","18","17","65","-2"
"180416","Montana Tech of the University of Montana","2011","All students, Undergraduate total","1925","664","18","13","45","-2"
"180522","Montana State University-Northern","2011","All students, Undergraduate total","1208","606","16","11","17","-2"
"180595","Rocky Mountain College","2011","All students, Undergraduate total","965","493","10","10","35","-2"
"180692","The University of Montana-Western","2011","All students, Undergraduate total","1379","794","3","12","30","-2"
"181020","Doane University-Arts & Sciences","2011","All students, Undergraduate total","1068","560","11","30","52","-2"
"181093","Grace University","2011","All students, Undergraduate total","379","213","4","21","14","-2"
"181127","Hastings College","2011","All students, Undergraduate total","1189","575","18","40","64","-2"
"181330","Midland University","2011","All students, Undergraduate total","999","534","8","70","31","-2"
"181738","Union College","2011","All students, Undergraduate total","810","476","34","44","104","-2"
"181853","York College","2011","All students, Undergraduate total","510","236","11","43","39","-2"
"182634","Colby-Sawyer College","2011","All students, Undergraduate total","1276","880","13","54","25","-2"
"183071","University of New Hampshire at Manchester","2011","All students, Undergraduate total","936","482","16","13","29","-2"
"183239","Saint Anselm College","2011","All students, Undergraduate total","1899","1104","20","32","53","-2"
"183257","Granite State College","2011","All students, Undergraduate total","1669","1183","9","16","31","-2"
"183275","Thomas More College of Liberal Arts","2011","All students, Undergraduate total","80","39","2","2","1","-2"
"183822","Bloomfield College","2011","All students, Undergraduate total","2132","1354","69","1116","386","-2"
"184348","Drew University","2011","All students, Undergraduate total","1725","1032","85","160","234","-2"
"189088","Bard College","2011","All students, Undergraduate total","1985","1148","52","65","42","-2"
"189097","Barnard College","2011","All students, Undergraduate total","2438","2438","408","125","225","-2"
"189848","Cazenovia College","2011","All students, Undergraduate total","1043","782","19","79","36","-2"
"190099","Colgate University","2011","All students, Undergraduate total","2947","1556","102","136","223","-2"
"190248","Concordia College-New York","2011","All students, Undergraduate total","820","534","15","135","182","-2"
"190372","Cooper Union for the Advancement of Science and Art","2011","All students, Undergraduate total","927","352","161","54","76","-2"
"190646","CUNY Medgar Evers College","2011","All students, Undergraduate total","6966","5128","137","5832","529","-2"
"190655","CUNY New York City College of Technology","2011","All students, Undergraduate total","15961","7344","2553","5582","4539","-2"
"190691","CUNY York College","2011","All students, Undergraduate total","8210","5422","1538","3902","1608","-2"
"190983","Elmira College","2011","All students, Undergraduate total","1358","981","16","43","33","-2"
"191205","Five Towns College","2011","All students, Undergraduate total","948","314","25","209","145","-2"
"191515","Hamilton College","2011","All students, Undergraduate total","1864","990","119","75","116","-2"
"191533","Hartwick College","2011","All students, Undergraduate total","1578","923","27","78","89","-2"
"191621","Hilbert College","2011","All students, Undergraduate total","1089","634","5","107","28","-2"
"191630","Hobart William Smith Colleges","2011","All students, Undergraduate total","2234","1250","68","102","120","-2"
"191676","Houghton College","2011","All students, Undergraduate total","1268","828","17","33","22","-2"
"192864","Marymount Manhattan College","2011","All students, Undergraduate total","1953","1477","78","223","289","-2"
"194392","Paul Smiths College of Arts and Science","2011","All students, Undergraduate total","1063","358","5","27","36","-2"
"195173","St Francis College","2011","All students, Undergraduate total","2697","1491","96","503","519","-2"
"195216","St Lawrence University","2011","All students, Undergraduate total","2361","1271","32","73","84","-2"
"195304","Sarah Lawrence College","2011","All students, Undergraduate total","1413","1012","55","43","109","-2"
"195474","Siena College","2011","All students, Undergraduate total","3292","1719","107","105","174","-2"
"195526","Skidmore College","2011","All students, Undergraduate total","2689","1646","145","81","191","-2"
"196042","Farmingdale State College","2011","All students, Undergraduate total","7633","3181","519","869","991","-2"
"196219","SUNY at Purchase College","2011","All students, Undergraduate total","4147","2327","101","244","552","-2"
"196866","Union College","2011","All students, Undergraduate total","2220","1043","138","100","128","-2"
"197027","United States Merchant Marine Academy","2011","All students, Undergraduate total","1011","130","40","24","53","-2"
"197036","United States Military Academy","2011","All students, Undergraduate total","4624","722","244","318","419","-2"
"197133","Vassar College","2011","All students, Undergraduate total","2386","1346","215","130","229","-2"
"197230","Wells College","2011","All students, Undergraduate total","496","343","10","46","34","-2"
"197911","Barton College","2011","All students, Undergraduate total","1179","850","8","312","34","-2"
"197984","Belmont Abbey College","2011","All students, Undergraduate total","1711","1058","18","466","47","-2"
"197993","Bennett College","2011","All students, Undergraduate total","736","736","2","688","19","-2"
"198066","Brevard College","2011","All students, Undergraduate total","627","254","1","71","3","-2"
"198215","Catawba College","2011","All students, Undergraduate total","1305","682","10","264","38","-2"
"198303","Chowan University","2011","All students, Undergraduate total","1282","655","4","865","32","-2"
"198385","Davidson College","2011","All students, Undergraduate total","1755","868","72","122","91","-2"
"198598","Greensboro College","2011","All students, Undergraduate total","1150","538","13","292","26","-2"
"198613","Guilford College","2011","All students, Undergraduate total","2739","1587","52","718","117","-2"
"198695","High Point University","2011","All students, Undergraduate total","3964","2398","44","250","79","-2"
"198756","Johnson C Smith University","2011","All students, Undergraduate total","1543","928","0","1235","35","-2"
"198808","Lees-McRae College","2011","All students, Undergraduate total","890","548","1","58","8","-2"
"198862","Livingstone College","2011","All students, Undergraduate total","1140","536","0","1063","7","-2"
"198899","Mars Hill University","2011","All students, Undergraduate total","1281","642","12","216","36","-2"
"198950","Meredith College","2011","All students, Undergraduate total","1707","1703","42","203","50","-2"
"199069","University of Mount Olive","2011","All students, Undergraduate total","3825","2599","34","1441","132","-2"
"199111","University of North Carolina at Asheville","2011","All students, Undergraduate total","3814","2152","49","122","149","-2"
"199209","North Carolina Wesleyan College","2011","All students, Undergraduate total","1402","873","1","729","24","-2"
"199272","William Peace University","2011","All students, Undergraduate total","868","847","15","120","22","-2"
"199582","Saint Augustine's University","2011","All students, Undergraduate total","1506","740","0","1458","8","-2"
"199607","Salem College","2011","All students, Undergraduate total","940","894","14","202","48","-2"
"199643","Shaw University","2011","All students, Undergraduate total","2265","1357","1","1909","10","-2"
"199698","St. Andrews University","2011","All students, Undergraduate total","458","238","4","71","7","-2"
"199865","Warren Wilson College","2011","All students, Undergraduate total","906","563","18","26","26","-2"
"200059","Dickinson State University","2011","All students, Undergraduate total","1641","841","141","159","195","-2"
"200156","University of Jamestown","2011","All students, Undergraduate total","938","499","8","22","29","-2"
"200226","Mayville State University","2011","All students, Undergraduate total","949","524","10","40","42","-2"
"200572","Valley City State University","2011","All students, Undergraduate total","1227","701","9","39","42","-2"
"201371","Bluffton University","2011","All students, Undergraduate total","1126","610","16","75","30","-2"
"201654","Cedarville University","2011","All students, Undergraduate total","3217","1725","34","49","74","-2"
"201690","Central State University","2011","All students, Undergraduate total","2458","1262","3","2341","17","-2"
"201964","Ohio Christian University","2011","All students, Undergraduate total","2344","1382","12","553","50","-2"
"202514","Defiance College","2011","All students, Undergraduate total","998","478","6","101","46","-2"
"202523","Denison University","2011","All students, Undergraduate total","2288","1310","66","154","132","-2"
"203128","Hiram College","2011","All students, Undergraduate total","1334","724","17","152","38","-2"
"203535","Kenyon College","2011","All students, Undergraduate total","1658","891","105","49","80","-2"
"203845","Marietta College","2011","All students, Undergraduate total","1480","683","9","78","28","-2"
"204185","University of Mount Union","2011","All students, Undergraduate total","2174","1037","17","128","30","-2"
"204501","Oberlin College","2011","All students, Undergraduate total","2959","1629","118","164","188","-2"
"204635","Ohio Northern University","2011","All students, Undergraduate total","2601","1210","35","97","51","-2"
"204671","Ohio State University-Lima Campus","2011","All students, Undergraduate total","1240","653","12","54","35","-2"
"204909","Ohio Wesleyan University","2011","All students, Undergraduate total","1829","1022","40","74","45","-2"
"205443","Shawnee State University","2011","All students, Undergraduate total","4618","2658","12","230","29","-2"
"206330","Urbana University","2011","All students, Undergraduate total","1108","508","3","150","13","-2"
"206491","Wilberforce University","2011","All students, Undergraduate total","599","357","0","563","3","-2"
"206507","Wilmington College","2011","All students, Undergraduate total","1320","737","3","181","8","-2"
"206525","Wittenberg University","2011","All students, Undergraduate total","1901","1064","21","109","52","-2"
"206589","The College of Wooster","2011","All students, Undergraduate total","2008","1086","60","167","59","-2"
"206613","Wright State University-Lake Campus","2011","All students, Undergraduate total","1349","819","8","21","23","-2"
"207351","Oklahoma Panhandle State University","2011","All students, Undergraduate total","1463","699","14","150","213","-2"
"207403","Oklahoma Baptist University","2011","All students, Undergraduate total","1802","1065","13","110","70","-2"
"207661","Rogers State University","2011","All students, Undergraduate total","4803","2985","51","166","178","-2"
"207689","St. Gregory's University","2011","All students, Undergraduate total","691","404","3","43","53","-2"
"207722","University of Science and Arts of Oklahoma","2011","All students, Undergraduate total","1032","640","6","40","51","-2"
"207856","Southwestern Christian University","2011","All students, Undergraduate total","638","349","4","183","59","-2"
"209056","Lewis & Clark College","2011","All students, Undergraduate total","2142","1242","83","42","143","-2"
